gstin,is_fraud,fraud_type,xgb_score,anomaly_score,graph_risk_score,in_circular_ring,rule_score,rule_flags,flag_count,ensemble_score,models_agreeing,risk_level,lstm_score
04HWOQF2908E4ZO,0,none,4.67,12.27,24.78,0,16,1 missing return(s) | Invoice match rate 85%,2,13.68,0,LOW,15.73
37MAWDD4230V9Z9,0,none,6.82,10.12,23.92,0,16,1 missing return(s) | Invoice match rate 84%,2,13.62,0,LOW,15.29
16IPLCV3798P4ZH,0,none,1.1,12.15,39.53,0,0,No flags,0,13.31,0,LOW,16.14
37QWMRE4067W1ZU,0,none,7.3,12.15,26.04,0,8,Invoice match rate 84%,1,13.39,0,LOW,15.18
04OSYUR5664K4ZM,0,none,11.73,8.9,23.05,0,8,1 missing return(s),1,13.31,0,LOW,14.87
32LMZLD9087D1ZS,0,none,1.66,16.69,29.35,0,8,1 missing return(s),1,13.52,0,LOW,16.17
17KAGWR5144A3ZA,0,none,12.82,4.78,25.62,0,8,2 missing return(s),1,13.29,0,LOW,14.76
08BQSWF1823J7Z8,0,none,2.3,15.5,22.43,0,20,3 missing returns (high),1,14.11,0,LOW,18.74
37JLVFX4954Y3ZP,0,none,7.01,6.96,36.370000000000005,0,0,No flags,0,13.29,0,LOW,16.57
18VKPKP6772A4ZB,0,none,8.41,9.37,22.36,0,16,2 missing return(s) | Invoice match rate 84%,2,13.63,0,LOW,15.7
20SRQTP6960X8ZC,0,none,4.68,15.9,21.06,0,16,1 missing return(s) | Invoice match rate 83%,2,13.92,0,LOW,18.24
22CGINV4319W9ZM,0,none,1.86,8.28,37.42,0,8,1 missing return(s),1,13.71,0,LOW,18.21
03RFLVY8154J5Z3,0,none,5.3,6.31,39.36,0,0,No flags,0,13.14,0,LOW,14.98
33JDURS3760W8ZS,0,none,4.11,8.77,38.57,0,0,No flags,0,13.17,0,LOW,15.26
37KTQGG6242O1ZX,0,none,1.9,6.89,43.48,0,0,No flags,0,13.19,0,LOW,15.35
13BRTDS4325Y7Z0,0,none,4.6,17.44,24.34,0,8,Invoice match rate 85%,1,13.49,0,LOW,16.39
13CDTWA6796M2ZJ,0,none,6.65,15.84,23.04,0,8,1 missing return(s),1,13.42,0,LOW,15.95
37INCGU6661S9ZM,0,none,4.16,9.23,37.93,0,0,No flags,0,13.22,0,LOW,15.99
15TWTUY3556M7ZW,0,none,6.68,2.7,40.91,0,0,No flags,0,13.13,0,LOW,15.32
37USDTR2087N8Z0,0,none,4.23,6.88,40.16,0,0,No flags,0,13.1,0,LOW,14.87
22KKROC4907Q6ZT,0,none,1.18,8.43,38.08,0,8,1 missing return(s),1,13.4,0,LOW,15.3
16LELJR0965L3ZF,0,none,4.44,9.85,36.88,0,0,No flags,0,13.21,0,LOW,15.98
21QUFLA6021Z9Z2,0,none,4.0,2.39,44.93,0,0,No flags,0,13.13,0,LOW,15.18
17BDTPB7929K6ZX,0,none,2.92,6.97,37.07,0,8,1 missing return(s),1,13.44,0,LOW,15.94
21NJPEN6064W7Z8,1,circular_trading,5.15,15.73,29.96,0,0,No flags,0,13.22,0,LOW,16.22
06QOCGO5239N1ZN,0,none,2.17,7.95,37.13,0,8,1 missing return(s),1,13.46,0,LOW,16.11
17XGLCO3523I1ZT,0,none,1.64,27.16,18.67,0,8,1 missing return(s),1,13.31,0,LOW,14.54
23DAEVA4539V9ZC,0,none,4.93,14.35,26.84,0,8,1 missing return(s),1,13.38,0,LOW,15.58
19GTWWR1527C1ZF,0,none,3.88,4.39,38.24,0,8,2 missing return(s),1,13.61,0,LOW,17.87
13ONHHF5032X2ZL,0,none,5.79,6.98,37.78,0,0,No flags,0,13.13,0,LOW,15.44
21TYBHG9046V2ZM,0,none,3.89,11.6,26.22,0,16,2 missing return(s) | Invoice match rate 76%,2,13.51,0,LOW,14.58
33OKCEK8509W7ZT,0,none,2.16,12.44,37.4,0,0,No flags,0,13.13,0,LOW,15.19
22RKEMD6035A2Z1,0,none,2.35,5.87,43.74,0,0,No flags,0,13.21,0,LOW,15.94
15JQQWF4535J6ZR,0,none,6.98,4.24,38.82,0,0,No flags,0,13.11,0,LOW,15.45
16AHFAY3421K4Z8,0,none,5.72,19.91,20.14,0,8,Invoice match rate 78%,1,13.34,0,LOW,15.34
18ECDGV7163C4ZW,0,none,5.45,15.8,24.6,0,8,Invoice match rate 84%,1,13.36,0,LOW,15.59
05WLYEY4117S9Z0,0,none,2.35,10.56,38.98,0,0,No flags,0,13.2,0,LOW,15.99
19NDIMM4983A9ZM,0,none,3.01,4.36,44.25,0,0,No flags,0,13.15,0,LOW,15.53
15VIJAD2425W2ZB,1,circular_trading,2.9,11.18,32.760000000000005,0,8,1 missing return(s),1,13.4,0,LOW,15.81
27UOEUU1444P7ZA,0,none,13.49,9.27,24.64,0,0,No flags,0,13.03,0,LOW,15.25
10AGJMG4254E7Z7,0,none,11.13,11.93,20.47,0,8,1 missing return(s),1,13.28,0,LOW,15.3
15IYFNT7594V9ZR,0,none,2.77,7.9,41.010000000000005,0,0,No flags,0,13.09,0,LOW,15.0
23EQLCY8588H4Z7,0,none,1.4,11.81,39.0,0,0,No flags,0,13.18,0,LOW,15.86
24MAERQ8613O8ZT,0,none,0.41,18.04,29.31,0,8,1 missing return(s),1,13.47,0,LOW,16.47
29KVILG9171D3Z2,0,none,3.99,4.24,42.85,0,0,No flags,0,13.18,0,LOW,16.27
12UDAEN8009D6Z3,0,none,4.96,15.39,25.51,0,8,1 missing return(s),1,13.27,0,LOW,15.08
09TOZZV7635M9ZW,0,none,0.62,9.76,37.2,0,8,2 missing return(s),1,13.65,0,LOW,18.52
02OHFDU4728I1ZM,0,none,4.67,13.85,27.44,0,8,Invoice match rate 78%,1,13.29,0,LOW,15.25
19ZCXWE4655M5Z0,0,none,6.25,12.86,26.22,0,8,2 missing return(s),1,13.23,0,LOW,14.82
01LJSAN6614I7Z9,0,none,3.62,6.78,40.75,0,0,No flags,0,13.12,0,LOW,15.74
12MQXMC7997G7ZV,0,none,6.56,1.92,41.45,0,0,No flags,0,13.07,0,LOW,15.63
23WNTSF9856T2Z1,0,none,3.6,14.42,28.29,0,8,Invoice match rate 77%,1,13.34,0,LOW,15.83
37ZUCLB1917Y2ZM,0,none,0.52,18.97,32.83,0,0,No flags,0,13.08,0,LOW,15.33
16CDOVC0900P6ZW,0,none,1.49,6.24,44.2,0,0,No flags,0,13.08,0,LOW,15.34
15LLLYT6011L3ZY,0,none,4.63,4.84,41.15,0,0,No flags,0,13.25,0,LOW,17.47
20YMHMW1541Z2ZO,0,none,1.42,14.16,24.33,0,20,3 missing returns (high),1,14.4,0,LOW,23.09
23FYDVU1137Q5ZV,0,none,1.64,5.7,39.63,0,8,1 missing return(s),1,13.26,0,LOW,15.18
37TVWLB3169O8ZH,0,none,3.28,9.55,38.29,0,0,No flags,0,13.05,0,LOW,15.46
10WRERE3496N6ZB,0,none,6.23,6.16,37.56,0,0,No flags,0,13.05,0,LOW,15.67
02ZXJND5805I7ZO,0,none,3.95,10.29,36.63,0,0,No flags,0,13.06,0,LOW,15.52
10OBIDH6394R7ZS,0,none,0.94,24.39,21.91,0,8,Invoice match rate 82%,1,13.28,0,LOW,15.27
22PIYVK0097T4ZE,0,none,4.67,19.38,21.68,0,8,1 missing return(s),1,13.3,0,LOW,15.82
03KCCPT7821W4ZU,0,none,3.16,4.39,38.8,0,8,1 missing return(s),1,13.16,0,LOW,14.29
11XOXCK1258B7ZP,0,none,2.12,9.54,39.91,0,0,No flags,0,13.06,0,LOW,15.43
09CCPSS7989F6ZN,0,none,4.49,14.33,22.15,0,16,1 missing return(s) | Invoice match rate 79%,2,13.51,0,LOW,15.73
20MQOKY3479X8Z4,0,none,3.32,0.5,42.42,0,8,1 missing return(s),1,13.2,0,LOW,14.83
09ETAAE0943U6ZB,0,none,2.08,14.53,34.9,0,0,No flags,0,12.96,0,LOW,14.61
17HTCGM6100C8ZB,0,none,2.87,8.78,39.48,0,0,No flags,0,13.01,0,LOW,15.27
23RECIO5537O1Z6,0,none,1.87,8.9,40.77,0,0,No flags,0,13.01,0,LOW,15.21
33WYECJ5029U3Z6,0,none,1.29,6.17,39.47,0,8,1 missing return(s),1,13.28,0,LOW,15.7
11CSAJC5667W3ZI,0,none,4.84,18.04,27.42,0,0,No flags,0,13.03,0,LOW,15.8
02OSDWM8544F1ZQ,0,none,7.41,16.17,20.91,0,8,1 missing return(s),1,13.27,0,LOW,16.13
37ZFNSW7812S5ZG,0,none,3.1,7.34,40.57,0,0,No flags,0,13.04,0,LOW,15.69
14UFUWL7051R7Z8,0,none,7.44,2.83,38.95,0,0,No flags,0,12.89,0,LOW,14.62
32NWYIL5131G5ZN,0,none,0.49,13.89,37.64,0,0,No flags,0,13.12,0,LOW,16.33
22XJYFP8263V2ZC,0,none,4.48,4.47,41.46,0,0,No flags,0,12.98,0,LOW,15.28
15CELZT4429A7ZS,0,none,3.02,8.56,39.39,0,0,No flags,0,12.97,0,LOW,15.12
21EDSYA2783J9ZZ,0,none,2.66,7.13,36.52,0,8,1 missing return(s),1,13.57,0,LOW,18.92
19TWELZ4156U7ZH,0,none,2.53,7.38,36.42,0,8,1 missing return(s),1,13.22,0,LOW,15.48
09EVOLH0139I1Z6,0,none,14.2,1.32,26.18,0,8,1 missing return(s),1,13.07,0,LOW,14.84
16SSAYL0817Q4ZJ,0,none,5.15,5.11,39.85,0,0,No flags,0,13.07,0,LOW,16.3
10ZZNAK6917P5ZB,0,none,1.01,16.66,34.03,0,0,No flags,0,12.99,0,LOW,15.32
01RKIXI0370I1ZH,0,none,3.87,13.27,33.45,0,0,No flags,0,12.95,0,LOW,15.09
06BHGEN1996R6Z3,0,none,4.08,11.81,34.56,0,0,No flags,0,12.96,0,LOW,15.34
08BFVPD0571O7Z2,0,none,7.17,10.48,26.78,0,8,Invoice match rate 84%,1,13.24,0,LOW,16.11
37SYRYH7814X4ZA,0,none,3.59,12.2,30.04,0,8,2 missing return(s),1,13.4,0,LOW,17.53
10MEZWX0204G8ZD,0,none,2.93,1.51,41.65,0,8,1 missing return(s),1,13.27,0,LOW,16.16
07GKIKA4221Z6ZA,0,none,6.07,14.39,19.56,0,16,1 missing return(s) | Invoice match rate 83%,2,13.77,0,LOW,19.22
23YYCRB1019H9Z9,0,none,0.84,13.5,27.76,0,16,2 missing return(s) | Invoice match rate 80%,2,13.5,0,LOW,16.13
11YUNFT1423X7ZP,0,none,4.31,9.26,36.73,0,0,No flags,0,12.98,0,LOW,15.72
22SYDBS2463C9Z2,0,none,2.9,6.74,36.42,0,8,Invoice match rate 78%,1,13.18,0,LOW,15.36
15OYODF7667I8ZT,0,none,2.11,12.19,36.84,0,0,No flags,0,13.05,0,LOW,16.26
10VPXQG7148T6ZQ,0,none,3.23,8.56,38.92,0,0,No flags,0,12.96,0,LOW,15.47
20KADWU9454W7Z8,0,none,2.16,1.66,42.53,0,8,1 missing return(s),1,13.28,0,LOW,16.29
18WOJOD5624B5ZO,0,none,7.84,10.16,26.05,0,8,Invoice match rate 84%,1,13.19,0,LOW,15.95
07ZOAVA8586U8Z0,0,none,12.94,5.08,24.02,0,8,2 missing return(s),1,13.03,0,LOW,14.64
01XBIEP2236Z4ZM,0,none,7.69,9.83,26.55,0,8,1 missing return(s),1,13.48,0,LOW,18.89
15MMQIF8721G4ZI,0,none,4.28,9.32,27.04,0,16,1 missing return(s) | Invoice match rate 71%,2,13.68,0,LOW,18.38
12OBNTH9619M6ZV,0,none,1.25,12.9,27.72,0,16,2 missing return(s) | Invoice match rate 84%,2,13.52,0,LOW,16.46
16RPNVK4470L4ZR,0,none,4.95,5.73,39.29,0,0,No flags,0,12.92,0,LOW,15.33
20EZPVE6763N6ZA,0,none,4.5,3.54,42.13,0,0,No flags,0,12.94,0,LOW,15.41
01RLACJ1543D1ZU,0,none,1.95,27.85,16.59,0,8,2 missing return(s),1,13.15,0,LOW,15.11
12FDIOM9119K2ZS,0,none,3.94,2.62,43.82,0,0,No flags,0,12.97,0,LOW,15.67
36PEDGX7569T5ZK,0,none,3.09,14.93,23.03,0,16,1 missing return(s) | Invoice match rate 84%,2,13.38,0,LOW,15.44
11ZTGEG5273Q5ZC,0,none,13.23,8.39,24.98,0,0,No flags,0,12.85,0,LOW,15.42
06XYOXU4985N8Z8,0,none,1.93,13.99,35.2,0,0,No flags,0,12.93,0,LOW,15.32
20QOHVN3862A4Z2,0,none,1.7,10.5,38.95,0,0,No flags,0,12.92,0,LOW,15.32
32SAITJ7329N8ZD,0,none,2.18,16.38,27.62,0,8,Invoice match rate 74%,1,13.24,0,LOW,16.28
11SKDPT8913B8ZE,0,none,7.53,4.66,36.620000000000005,0,0,No flags,0,12.89,0,LOW,15.49
07NTTTX4886W1Z9,0,none,11.24,4.81,26.51,0,8,Invoice match rate 84%,1,13.16,0,LOW,16.17
20GOGGR3645T8ZX,0,none,4.35,2.77,38.18,0,8,2 missing return(s),1,13.3,0,LOW,17.07
14EROIU7410Z2ZA,0,none,2.51,7.24,36.29,0,8,1 missing return(s),1,13.28,0,LOW,16.71
08HFDTX3943R2Z4,0,none,3.45,5.6,36.59,0,8,1 missing return(s),1,13.06,0,LOW,14.66
24JOWZO8015I7ZW,0,none,3.03,3.0,39.72,0,8,1 missing return(s),1,13.12,0,LOW,15.36
32XOHUR9745M6Z2,0,none,3.32,8.65,38.48,0,0,No flags,0,12.91,0,LOW,15.45
29GGOIC1419U1ZE,0,none,4.03,22.42,23.64,0,0,No flags,0,12.87,0,LOW,15.23
08CFOJX2181V3ZC,0,none,1.39,13.59,36.18,0,0,No flags,0,12.9,0,LOW,15.3
08MIDSX9744W9ZK,0,none,3.05,9.34,28.46,0,16,1 missing return(s) | Invoice match rate 85%,2,13.28,0,LOW,14.9
21RVGHR8513X4ZG,0,none,3.12,13.95,28.55,0,8,2 missing return(s),1,13.43,0,LOW,18.63
27VFSBS0446L7ZF,0,none,8.49,10.35,24.63,0,8,1 missing return(s),1,13.05,0,LOW,15.23
36CMIIX6144D7ZY,0,none,2.25,22.69,25.81,0,0,No flags,0,12.88,0,LOW,15.4
08BAPVP2248X4Z2,0,none,2.35,8.21,40.16,0,0,No flags,0,12.88,0,LOW,15.3
07GRBFV1536L3ZY,0,none,1.89,10.38,33.82,0,8,Invoice match rate 82%,1,13.25,0,LOW,16.83
22RCKAO0665Q8ZA,0,none,0.74,17.78,32.82,0,0,No flags,0,12.92,0,LOW,15.65
37DKQXQ6438U7ZM,0,none,3.59,10.41,26.57,0,16,1 missing return(s) | Invoice match rate 81%,2,13.24,0,LOW,14.71
18CMPJE7490G1ZB,0,none,0.73,19.25,31.3,0,0,No flags,0,12.84,0,LOW,15.05
10RJOBR9988P3ZM,0,none,5.35,5.07,38.95,0,0,No flags,0,12.83,0,LOW,15.41
10ERVKC9560J2ZU,0,none,1.84,24.49,24.46,0,0,No flags,0,12.75,0,LOW,14.29
19EHOFC8979J7ZH,0,none,1.61,7.07,42.2,0,0,No flags,0,12.88,0,LOW,15.55
02LNLVT9815G9ZY,0,none,1.07,12.12,37.89,0,0,No flags,0,12.88,0,LOW,15.53
23WMLFS1585V9ZK,0,none,1.02,11.68,38.42,0,0,No flags,0,12.87,0,LOW,15.41
08CSNLG1997D9ZI,0,none,2.4,4.51,38.84,0,8,1 missing return(s),1,13.22,0,LOW,16.8
07JUHXG5966C9ZD,0,none,4.83,4.96,39.760000000000005,0,0,No flags,0,12.83,0,LOW,15.46
06IGRHL2451C4ZK,0,none,4.65,12.59,32.36,0,0,No flags,0,12.81,0,LOW,15.28
21AMXGI5960P4ZI,0,none,4.27,4.47,41.02,0,0,No flags,0,12.98,0,LOW,16.95
33OFXTK4178X7ZI,0,none,2.64,16.99,25.99,0,8,2 missing return(s),1,13.0,0,LOW,14.68
04DKNKU1783P5Z5,0,none,3.62,15.93,25.7,0,8,2 missing return(s),1,13.05,0,LOW,15.26
02RSDDW2752U7ZG,0,none,3.0,10.99,36.29,0,0,No flags,0,12.83,0,LOW,15.32
16OAFVW4448W1ZM,0,none,1.59,9.85,27.41,0,20,3 missing returns (high),1,13.75,0,LOW,18.73
24UMXLB2734U7ZA,0,none,3.41,6.6,35.25,0,8,1 missing return(s),1,13.05,0,LOW,15.42
08QQRSR8696J8ZC,0,none,0.53,16.69,34.02,0,0,No flags,0,12.88,0,LOW,15.66
22HAFUR2476D4ZO,0,none,8.58,8.13,26.49,0,8,Invoice match rate 84%,1,13.02,0,LOW,15.51
02VDVHS3895P3ZR,0,none,1.46,12.76,36.59,0,0,No flags,0,12.81,0,LOW,15.18
20JBVVF9601P5ZC,0,none,13.31,4.11,23.84,0,8,Invoice match rate 82%,1,13.02,0,LOW,15.93
21FRRRT1258X1Z5,0,none,0.53,20.6,20.42,0,16,1 missing return(s) | Invoice match rate 72%,2,13.29,0,LOW,15.48
03FLBXV2278E2ZR,0,none,4.79,12.39,27.46,0,8,Invoice match rate 79%,1,13.03,0,LOW,15.49
23NUZOH0073Z7ZM,0,none,6.5,13.37,24.09,0,8,1 missing return(s),1,13.02,0,LOW,15.45
01JDNQQ4865A4ZC,0,none,1.37,12.24,37.16,0,0,No flags,0,12.83,0,LOW,15.52
08TLZZN3307R6Z3,0,none,5.3,8.95,25.35,0,16,2 missing return(s) | Invoice match rate 82%,2,13.18,0,LOW,14.84
10OAALQ7941L2ZX,0,none,12.8,8.25,25.1,0,0,No flags,0,12.69,0,LOW,15.09
06YNVOX3937Y8ZK,0,none,6.97,7.22,24.7,0,16,1 missing return(s) | Invoice match rate 81%,2,13.56,0,LOW,18.89
07FXTXI1315O2Z2,0,none,2.93,8.65,38.54,0,0,No flags,0,12.84,0,LOW,15.82
37SZLWD3707N5ZB,0,none,2.78,10.53,36.86,0,0,No flags,0,12.88,0,LOW,16.2
12ELKTJ4459V4ZG,0,none,4.72,4.66,40.02,0,0,No flags,0,12.77,0,LOW,15.29
20VMRQL6034J7Z1,0,none,11.96,3.04,21.86,0,16,1 missing return(s) | Invoice match rate 82%,2,13.53,0,LOW,19.08
08MSPUU7164I9ZN,0,none,11.96,5.55,24.14,0,8,1 missing return(s),1,12.87,0,LOW,14.74
24LXJFA8264G9ZF,0,none,2.58,5.03,37.8,0,8,1 missing return(s),1,12.94,0,LOW,14.61
27RVJDV0082F1ZW,0,none,8.51,7.74,26.79,0,8,1 missing return(s),1,13.16,0,LOW,17.27
17ITDXE1210C2Z7,0,none,11.59,3.88,26.3,0,8,1 missing return(s),1,13.23,0,LOW,18.36
04IQJNK5927I9ZQ,0,none,2.99,9.3,37.7,0,0,No flags,0,12.83,0,LOW,15.98
22DXDOY5283A3Z3,0,none,10.5,4.46,32.05,0,0,No flags,0,12.83,0,LOW,16.45
13BCVUJ4608S1ZJ,0,none,1.22,8.15,41.35,0,0,No flags,0,12.77,0,LOW,15.11
10CNVLH0083X5ZI,0,none,5.61,11.26,22.49,0,16,1 missing return(s) | Invoice match rate 81%,2,13.57,0,LOW,18.99
36IVERQ2631M9ZT,0,none,3.89,23.56,17.39,0,8,Invoice match rate 83%,1,13.03,0,LOW,15.69
04PGFTP8679I4Z0,0,none,3.87,17.07,19.09,0,16,1 missing return(s) | Invoice match rate 80%,2,13.21,0,LOW,15.29
02CEBIS8646I9Z9,0,none,2.25,8.69,34.47,0,8,1 missing return(s),1,12.92,0,LOW,14.7
16ZBJAR9814K6ZL,0,none,11.13,4.71,26.03,0,8,1 missing return(s),1,12.96,0,LOW,15.75
23HRRBD9496T3Z8,0,none,1.19,22.22,22.42,0,8,2 missing return(s),1,12.83,0,LOW,13.71
10REGJF7356E9ZL,0,none,2.54,0.94,41.83,0,8,1 missing return(s),1,12.95,0,LOW,15.01
37VILXB4432R6ZO,0,none,1.51,16.56,27.65,0,8,1 missing return(s),1,13.09,0,LOW,16.32
27KGVYC6690T8ZJ,0,none,3.43,2.2,39.31,0,8,1 missing return(s),1,13.02,0,LOW,15.77
12NMTKP2352C7ZU,0,none,7.91,6.97,28.22,0,8,2 missing return(s),1,12.85,0,LOW,14.51
23IITRO3597K5ZL,0,none,5.59,7.35,35.85,0,0,No flags,0,12.69,0,LOW,15.06
09TJBGR1571L9ZV,0,none,5.41,16.3,27.12,0,0,No flags,0,12.73,0,LOW,15.5
37JMMHA3984D9ZJ,0,none,2.56,19.43,23.13,0,8,1 missing return(s),1,12.93,0,LOW,15.2
12ACFUC6260O8Z3,0,none,5.78,6.87,36.0,0,0,No flags,0,12.7,0,LOW,15.37
33MUXJB5746E4ZM,0,none,4.42,15.86,28.9,0,0,No flags,0,12.82,0,LOW,16.48
22UHBCD8684W9ZF,0,none,2.01,18.91,24.42,0,8,2 missing return(s),1,13.14,0,LOW,17.24
21SZKMY6127V2ZL,0,none,7.44,3.8,36.760000000000005,0,0,No flags,0,12.74,0,LOW,15.81
37XRLKV9984M9ZA,0,none,8.33,7.32,22.35,0,16,1 missing return(s) | Invoice match rate 84%,2,13.14,0,LOW,15.51
19SJFQB3471P3ZS,0,none,1.17,12.81,36.48,0,0,No flags,0,12.73,0,LOW,15.37
21CYEEV2924J5ZW,0,none,2.33,7.42,35.45,0,8,2 missing return(s),1,12.99,0,LOW,15.77
23RIXNN7074B5ZK,0,none,1.31,7.32,36.98,0,8,1 missing return(s),1,13.05,0,LOW,16.3
29MRFMV6129G8ZE,0,none,1.12,6.75,37.81,0,8,2 missing return(s),1,12.98,0,LOW,15.56
02GFXSA7878R7Z5,0,none,5.31,6.63,36.85,0,0,No flags,0,12.7,0,LOW,15.43
03SUEVR5953X7ZF,0,none,1.39,16.21,23.11,0,16,1 missing return(s) | Invoice match rate 79%,2,13.14,0,LOW,15.17
13CUPEF7445I6ZG,0,none,3.96,1.49,39.06,0,8,1 missing return(s),1,13.08,0,LOW,16.87
14HWIJZ6527B6Z2,0,none,3.31,11.99,29.44,0,8,2 missing return(s),1,12.94,0,LOW,15.48
03LVZPF1947Y4Z9,0,none,2.07,10.76,37.23,0,0,No flags,0,12.8,0,LOW,16.26
16BSSJC9480E5ZF,0,none,3.86,15.76,24.9,0,8,1 missing return(s),1,12.9,0,LOW,15.14
09XVCLH0762X8Z9,0,none,3.4,5.69,35.6,0,8,1 missing return(s),1,12.94,0,LOW,15.57
29BDWRT4545A7ZY,0,none,2.4,4.22,38.4,0,8,2 missing return(s),1,13.24,0,LOW,18.63
16BHHDR2517M7ZE,0,none,8.87,8.48,25.12,0,8,1 missing return(s),1,12.87,0,LOW,15.36
32OGTGI3135N1ZR,0,none,2.24,14.93,27.88,0,8,1 missing return(s),1,12.89,0,LOW,15.23
21CEAJM2817W8ZN,0,none,2.97,11.82,34.8,0,0,No flags,0,12.72,0,LOW,15.71
23MWOXD7469X7Z8,0,none,6.68,10.72,30.69,0,0,No flags,0,12.65,0,LOW,15.34
22IPIXF7634J6ZE,0,none,7.55,22.39,17.8,0,0,No flags,0,12.65,0,LOW,15.45
03NSQGW3900U3Z4,0,none,3.57,20.9,20.01,0,8,Invoice match rate 83%,1,12.88,0,LOW,15.27
23QVJOS9425E2Z2,0,none,6.48,14.01,22.84,0,8,2 missing return(s),1,12.84,0,LOW,15.12
14SLLNM5260C9ZW,0,none,2.8,1.31,40.66,0,8,1 missing return(s),1,12.93,0,LOW,15.78
27XAADC5373V4ZZ,0,none,2.21,5.31,42.260000000000005,0,0,No flags,0,12.81,0,LOW,16.84
32UEQOE4187Z9Z6,0,none,0.75,24.26,20.58,0,8,1 missing return(s),1,12.89,0,LOW,15.23
17ELWZF7177N2ZH,0,none,6.53,13.25,28.21,0,0,No flags,0,12.7,0,LOW,16.19
15FRHQB8474D9ZK,0,none,4.16,7.81,27.37,0,16,2 missing return(s) | Invoice match rate 84%,2,13.17,0,LOW,16.24
36ELKDJ3517I2ZX,0,none,2.1,6.88,40.74,0,0,No flags,0,12.62,0,LOW,15.15
27BQKAG3908K5Z0,0,none,1.71,6.58,36.79,0,8,1 missing return(s),1,12.86,0,LOW,15.24
09OGSKJ4359E7ZG,0,none,8.79,8.31,25.15,0,8,1 missing return(s),1,12.85,0,LOW,15.72
21UWFBZ0382E9ZT,0,none,5.98,9.22,28.17,0,8,2 missing return(s),1,12.94,0,LOW,16.36
08LTARX6363L9ZL,0,none,1.3,5.28,38.66,0,8,1 missing return(s),1,12.8,0,LOW,14.66
14XFMVB0702L8ZW,0,none,9.82,9.83,22.13,0,8,Invoice match rate 83%,1,12.78,0,LOW,15.24
06PEYZQ7729P5ZX,0,none,6.1,3.11,38.89,0,0,No flags,0,12.59,0,LOW,15.19
01SQMMS6403T7ZU,0,none,7.02,9.72,26.16,0,8,1 missing return(s),1,13.08,0,LOW,18.04
08EXBCU2419V5Z5,0,none,4.03,20.68,19.39,0,8,Invoice match rate 83%,1,12.91,0,LOW,16.05
01FGDKK4386V1Z8,0,none,6.89,11.78,24.27,0,8,1 missing return(s),1,12.74,0,LOW,14.61
07KTWOD4678U3ZD,0,none,2.99,14.02,27.47,0,8,2 missing return(s),1,12.75,0,LOW,14.42
02WSHUK8478X2Z7,0,none,6.02,7.31,25.09,0,16,1 missing return(s) | Invoice match rate 82%,2,13.06,0,LOW,15.64
22JKXXW1156O9ZX,0,none,2.53,4.56,37.52,0,8,1 missing return(s),1,12.79,0,LOW,14.92
17UPKZN8935X5ZN,0,none,2.36,7.58,39.52,0,0,No flags,0,12.6,0,LOW,15.33
27RULWQ8701D3ZW,0,none,0.72,20.54,24.07,0,8,1 missing return(s),1,12.77,0,LOW,14.59
27YPWET0044T8Z0,0,none,6.56,13.83,22.53,0,8,2 missing return(s),1,13.09,0,LOW,18.43
05QKLUP4155O7ZW,0,none,4.65,11.09,23.14,0,16,2 missing return(s) | Invoice match rate 80%,2,13.21,0,LOW,17.27
04JPNPZ7614N4ZF,0,none,2.87,8.32,38.02,0,0,No flags,0,12.58,0,LOW,15.26
15VQRBL6345U2ZY,0,none,4.58,11.22,27.93,0,8,1 missing return(s),1,12.8,0,LOW,15.35
32GRTCO4870P5ZO,0,none,1.05,6.39,37.68,0,8,2 missing return(s),1,12.86,0,LOW,15.74
09VZPYG3470P2ZA,0,none,3.2,11.24,34.6,0,0,No flags,0,12.58,0,LOW,15.34
05VCXVX9433M2ZX,0,none,0.77,14.94,29.49,0,8,1 missing return(s),1,12.76,0,LOW,14.78
36YREXP9527X8ZZ,0,none,0.8,24.17,25.01,0,0,No flags,0,12.59,0,LOW,15.34
32FTKWO0458X8ZV,0,none,7.8,7.46,27.11,0,8,Invoice match rate 82%,1,12.82,0,LOW,15.94
02IYDMC5434Q2Z9,0,none,3.09,13.91,27.26,0,8,1 missing return(s),1,12.95,0,LOW,16.85
05HIUYU5919J7ZG,0,none,2.44,9.18,37.69,0,0,No flags,0,12.57,0,LOW,15.22
33HLQJH8151V2ZA,0,none,2.67,14.99,26.68,0,8,1 missing return(s),1,13.14,0,LOW,18.92
12QQZIR8277C7ZI,0,none,2.04,13.2,29.35,0,8,1 missing return(s),1,12.92,0,LOW,16.66
16ISONF8205U3ZW,0,none,3.83,4.87,39.96,0,0,No flags,0,12.53,0,LOW,15.22
37XSTWB9891U7ZR,0,none,2.26,25.87,21.11,0,0,No flags,0,12.54,0,LOW,15.31
22TWTOG7726M7Z0,0,none,3.63,11.52,28.76,0,8,1 missing return(s),1,12.68,0,LOW,14.51
04KDVYD0836F7ZY,0,none,4.77,9.88,28.8,0,8,2 missing return(s),1,12.66,0,LOW,14.39
27DLNTT1743J8ZM,0,none,2.94,15.2,26.01,0,8,1 missing return(s),1,12.88,0,LOW,16.53
01QYKFL1267G3Z1,0,none,1.38,16.91,21.67,0,16,1 missing return(s) | Invoice match rate 80%,2,13.15,0,LOW,16.85
10HKCAC8967K1Z0,0,none,10.98,8.18,26.53,0,0,No flags,0,12.59,0,LOW,16.63
